file_id,emotion,label,mfcc_path,spec_path
YAF_white_neutral,neutral,0,data\processed\tess\features\YAF_white_neutral_mfcc.npy,data\processed\tess\spectrograms\YAF_white_neutral_spec.npy
YAF_wife_neutral,neutral,0,data\processed\tess\features\YAF_wife_neutral_mfcc.npy,data\processed\tess\spectrograms\YAF_wife_neutral_spec.npy
YAF_wire_neutral,neutral,0,data\processed\tess\features\YAF_wire_neutral_mfcc.npy,data\processed\tess\spectrograms\YAF_wire_neutral_spec.npy
YAF_witch_neutral,neutral,0,data\processed\tess\features\YAF_witch_neutral_mfcc.npy,data\processed\tess\spectrograms\YAF_witch_neutral_spec.npy
YAF_yearn_neutral,neutral,0,data\processed\tess\features\YAF_yearn_neutral_mfcc.npy,data\processed\tess\spectrograms\YAF_yearn_neutral_spec.npy
YAF_yes_neutral,neutral,0,data\processed\tess\features\YAF_yes_neutral_mfcc.npy,data\processed\tess\spectrograms\YAF_yes_neutral_spec.npy
YAF_young_neutral,neutral,0,data\processed\tess\features\YAF_young_neutral_mfcc.npy,data\processed\tess\spectrograms\YAF_young_neutral_spec.npy
YAF_youth_neutral,neutral,0,data\processed\tess\features\YAF_youth_neutral_mfcc.npy,data\processed\tess\spectrograms\YAF_youth_neutral_spec.npy
YAF_back_ps,ps,0,data\processed\tess\features\YAF_back_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_back_ps_spec.npy
YAF_bar_ps,ps,0,data\processed\tess\features\YAF_bar_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_bar_ps_spec.npy
YAF_base_ps,ps,0,data\processed\tess\features\YAF_base_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_base_ps_spec.npy
YAF_bath_ps,ps,0,data\processed\tess\features\YAF_bath_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_bath_ps_spec.npy
YAF_bean_ps,ps,0,data\processed\tess\features\YAF_bean_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_bean_ps_spec.npy
YAF_beg_ps,ps,0,data\processed\tess\features\YAF_beg_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_beg_ps_spec.npy
YAF_bite_ps,ps,0,data\processed\tess\features\YAF_bite_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_bite_ps_spec.npy
YAF_boat_ps,ps,0,data\processed\tess\features\YAF_boat_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_boat_ps_spec.npy
YAF_bone_ps,ps,0,data\processed\tess\features\YAF_bone_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_bone_ps_spec.npy
YAF_book_ps,ps,0,data\processed\tess\features\YAF_book_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_book_ps_spec.npy
YAF_bought_ps,ps,0,data\processed\tess\features\YAF_bought_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_bought_ps_spec.npy
YAF_burn_ps,ps,0,data\processed\tess\features\YAF_burn_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_burn_ps_spec.npy
YAF_cab_ps,ps,0,data\processed\tess\features\YAF_cab_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_cab_ps_spec.npy
YAF_calm_ps,ps,0,data\processed\tess\features\YAF_calm_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_calm_ps_spec.npy
YAF_came_ps,ps,0,data\processed\tess\features\YAF_came_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_came_ps_spec.npy
YAF_cause_ps,ps,0,data\processed\tess\features\YAF_cause_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_cause_ps_spec.npy
YAF_chain_ps,ps,0,data\processed\tess\features\YAF_chain_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_chain_ps_spec.npy
YAF_chair_ps,ps,0,data\processed\tess\features\YAF_chair_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_chair_ps_spec.npy
YAF_chalk_ps,ps,0,data\processed\tess\features\YAF_chalk_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_chalk_ps_spec.npy
YAF_chat_ps,ps,0,data\processed\tess\features\YAF_chat_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_chat_ps_spec.npy
YAF_check_ps,ps,0,data\processed\tess\features\YAF_check_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_check_ps_spec.npy
YAF_cheek_ps,ps,0,data\processed\tess\features\YAF_cheek_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_cheek_ps_spec.npy
YAF_chief_ps,ps,0,data\processed\tess\features\YAF_chief_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_chief_ps_spec.npy
YAF_choice_ps,ps,0,data\processed\tess\features\YAF_choice_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_choice_ps_spec.npy
YAF_cool_ps,ps,0,data\processed\tess\features\YAF_cool_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_cool_ps_spec.npy
YAF_dab_ps,ps,0,data\processed\tess\features\YAF_dab_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_dab_ps_spec.npy
YAF_date_ps,ps,0,data\processed\tess\features\YAF_date_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_date_ps_spec.npy
YAF_dead_ps,ps,0,data\processed\tess\features\YAF_dead_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_dead_ps_spec.npy
YAF_death_ps,ps,0,data\processed\tess\features\YAF_death_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_death_ps_spec.npy
YAF_deep_ps,ps,0,data\processed\tess\features\YAF_deep_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_deep_ps_spec.npy
YAF_dime_ps,ps,0,data\processed\tess\features\YAF_dime_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_dime_ps_spec.npy
YAF_dip_ps,ps,0,data\processed\tess\features\YAF_dip_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_dip_ps_spec.npy
YAF_ditch_ps,ps,0,data\processed\tess\features\YAF_ditch_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_ditch_ps_spec.npy
YAF_dodge_ps,ps,0,data\processed\tess\features\YAF_dodge_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_dodge_ps_spec.npy
YAF_dog_ps,ps,0,data\processed\tess\features\YAF_dog_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_dog_ps_spec.npy
YAF_doll_ps,ps,0,data\processed\tess\features\YAF_doll_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_doll_ps_spec.npy
YAF_door_ps,ps,0,data\processed\tess\features\YAF_door_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_door_ps_spec.npy
YAF_fail_ps,ps,0,data\processed\tess\features\YAF_fail_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_fail_ps_spec.npy
YAF_fall_ps,ps,0,data\processed\tess\features\YAF_fall_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_fall_ps_spec.npy
YAF_far_ps,ps,0,data\processed\tess\features\YAF_far_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_far_ps_spec.npy
YAF_fat_ps,ps,0,data\processed\tess\features\YAF_fat_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_fat_ps_spec.npy
YAF_fit_ps,ps,0,data\processed\tess\features\YAF_fit_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_fit_ps_spec.npy
YAF_five_ps,ps,0,data\processed\tess\features\YAF_five_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_five_ps_spec.npy
YAF_food_ps,ps,0,data\processed\tess\features\YAF_food_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_food_ps_spec.npy
YAF_gap_ps,ps,0,data\processed\tess\features\YAF_gap_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_gap_ps_spec.npy
YAF_gas_ps,ps,0,data\processed\tess\features\YAF_gas_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_gas_ps_spec.npy
YAF_gaze_ps,ps,0,data\processed\tess\features\YAF_gaze_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_gaze_ps_spec.npy
YAF_germ_ps,ps,0,data\processed\tess\features\YAF_germ_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_germ_ps_spec.npy
YAF_get_ps,ps,0,data\processed\tess\features\YAF_get_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_get_ps_spec.npy
YAF_gin_ps,ps,0,data\processed\tess\features\YAF_gin_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_gin_ps_spec.npy
YAF_goal_ps,ps,0,data\processed\tess\features\YAF_goal_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_goal_ps_spec.npy
YAF_good_ps,ps,0,data\processed\tess\features\YAF_good_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_good_ps_spec.npy
YAF_goose_ps,ps,0,data\processed\tess\features\YAF_goose_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_goose_ps_spec.npy
YAF_gun_ps,ps,0,data\processed\tess\features\YAF_gun_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_gun_ps_spec.npy
YAF_half_ps,ps,0,data\processed\tess\features\YAF_half_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_half_ps_spec.npy
YAF_hall_ps,ps,0,data\processed\tess\features\YAF_hall_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_hall_ps_spec.npy
YAF_hash_ps,ps,0,data\processed\tess\features\YAF_hash_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_hash_ps_spec.npy
YAF_hate_ps,ps,0,data\processed\tess\features\YAF_hate_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_hate_ps_spec.npy
YAF_have_ps,ps,0,data\processed\tess\features\YAF_have_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_have_ps_spec.npy
YAF_haze_ps,ps,0,data\processed\tess\features\YAF_haze_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_haze_ps_spec.npy
YAF_hire_ps,ps,0,data\processed\tess\features\YAF_hire_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_hire_ps_spec.npy
YAF_hit_ps,ps,0,data\processed\tess\features\YAF_hit_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_hit_ps_spec.npy
YAF_hole_ps,ps,0,data\processed\tess\features\YAF_hole_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_hole_ps_spec.npy
YAF_home_ps,ps,0,data\processed\tess\features\YAF_home_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_home_ps_spec.npy
YAF_hurl_ps,ps,0,data\processed\tess\features\YAF_hurl_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_hurl_ps_spec.npy
YAF_hush_ps,ps,0,data\processed\tess\features\YAF_hush_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_hush_ps_spec.npy
YAF_jail_ps,ps,0,data\processed\tess\features\YAF_jail_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_jail_ps_spec.npy
YAF_jar_ps,ps,0,data\processed\tess\features\YAF_jar_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_jar_ps_spec.npy
YAF_join_ps,ps,0,data\processed\tess\features\YAF_join_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_join_ps_spec.npy
YAF_judge_ps,ps,0,data\processed\tess\features\YAF_judge_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_judge_ps_spec.npy
YAF_jug_ps,ps,0,data\processed\tess\features\YAF_jug_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_jug_ps_spec.npy
YAF_juice_ps,ps,0,data\processed\tess\features\YAF_juice_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_juice_ps_spec.npy
YAF_keen_ps,ps,0,data\processed\tess\features\YAF_keen_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_keen_ps_spec.npy
YAF_keep_ps,ps,0,data\processed\tess\features\YAF_keep_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_keep_ps_spec.npy
YAF_keg_ps,ps,0,data\processed\tess\features\YAF_keg_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_keg_ps_spec.npy
YAF_kick_ps,ps,0,data\processed\tess\features\YAF_kick_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_kick_ps_spec.npy
YAF_kill_ps,ps,0,data\processed\tess\features\YAF_kill_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_kill_ps_spec.npy
YAF_king_ps,ps,0,data\processed\tess\features\YAF_king_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_king_ps_spec.npy
YAF_kite_ps,ps,0,data\processed\tess\features\YAF_kite_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_kite_ps_spec.npy
YAF_knock_ps,ps,0,data\processed\tess\features\YAF_knock_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_knock_ps_spec.npy
YAF_late_ps,ps,0,data\processed\tess\features\YAF_late_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_late_ps_spec.npy
YAF_laud_ps,ps,0,data\processed\tess\features\YAF_laud_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_laud_ps_spec.npy
YAF_lean_ps,ps,0,data\processed\tess\features\YAF_lean_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_lean_ps_spec.npy
YAF_learn_ps,ps,0,data\processed\tess\features\YAF_learn_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_learn_ps_spec.npy
YAF_lease_ps,ps,0,data\processed\tess\features\YAF_lease_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_lease_ps_spec.npy
YAF_lid_ps,ps,0,data\processed\tess\features\YAF_lid_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_lid_ps_spec.npy
YAF_life_ps,ps,0,data\processed\tess\features\YAF_life_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_life_ps_spec.npy
YAF_limb_ps,ps,0,data\processed\tess\features\YAF_limb_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_limb_ps_spec.npy
YAF_live_ps,ps,0,data\processed\tess\features\YAF_live_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_live_ps_spec.npy
YAF_loaf_ps,ps,0,data\processed\tess\features\YAF_loaf_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_loaf_ps_spec.npy
YAF_long_ps,ps,0,data\processed\tess\features\YAF_long_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_long_ps_spec.npy
YAF_lore_ps,ps,0,data\processed\tess\features\YAF_lore_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_lore_ps_spec.npy
YAF_lose_ps,ps,0,data\processed\tess\features\YAF_lose_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_lose_ps_spec.npy
YAF_lot_ps,ps,0,data\processed\tess\features\YAF_lot_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_lot_ps_spec.npy
YAF_love_ps,ps,0,data\processed\tess\features\YAF_love_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_love_ps_spec.npy
YAF_luck_ps,ps,0,data\processed\tess\features\YAF_luck_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_luck_ps_spec.npy
YAF_make_ps,ps,0,data\processed\tess\features\YAF_make_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_make_ps_spec.npy
YAF_match_ps,ps,0,data\processed\tess\features\YAF_match_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_match_ps_spec.npy
YAF_merge_ps,ps,0,data\processed\tess\features\YAF_merge_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_merge_ps_spec.npy
YAF_mess_ps,ps,0,data\processed\tess\features\YAF_mess_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_mess_ps_spec.npy
YAF_met_ps,ps,0,data\processed\tess\features\YAF_met_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_met_ps_spec.npy
YAF_mill_ps,ps,0,data\processed\tess\features\YAF_mill_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_mill_ps_spec.npy
YAF_mob_ps,ps,0,data\processed\tess\features\YAF_mob_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_mob_ps_spec.npy
YAF_mode_ps,ps,0,data\processed\tess\features\YAF_mode_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_mode_ps_spec.npy
YAF_mood_ps,ps,0,data\processed\tess\features\YAF_mood_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_mood_ps_spec.npy
YAF_moon_ps,ps,0,data\processed\tess\features\YAF_moon_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_moon_ps_spec.npy
YAF_mop_ps,ps,0,data\processed\tess\features\YAF_mop_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_mop_ps_spec.npy
YAF_mouse_ps,ps,0,data\processed\tess\features\YAF_mouse_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_mouse_ps_spec.npy
YAF_nag_ps,ps,0,data\processed\tess\features\YAF_nag_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_nag_ps_spec.npy
YAF_name_ps,ps,0,data\processed\tess\features\YAF_name_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_name_ps_spec.npy
YAF_near_ps,ps,0,data\processed\tess\features\YAF_near_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_near_ps_spec.npy
YAF_neat_ps,ps,0,data\processed\tess\features\YAF_neat_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_neat_ps_spec.npy
YAF_nice_ps,ps,0,data\processed\tess\features\YAF_nice_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_nice_ps_spec.npy
YAF_note_ps,ps,0,data\processed\tess\features\YAF_note_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_note_ps_spec.npy
YAF_numb_ps,ps,0,data\processed\tess\features\YAF_numb_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_numb_ps_spec.npy
YAF_pad_ps,ps,0,data\processed\tess\features\YAF_pad_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_pad_ps_spec.npy
YAF_page_ps,ps,0,data\processed\tess\features\YAF_page_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_page_ps_spec.npy
YAF_pain_ps,ps,0,data\processed\tess\features\YAF_pain_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_pain_ps_spec.npy
YAF_pass_ps,ps,0,data\processed\tess\features\YAF_pass_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_pass_ps_spec.npy
YAF_pearl_ps,ps,0,data\processed\tess\features\YAF_pearl_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_pearl_ps_spec.npy
YAF_peg_ps,ps,0,data\processed\tess\features\YAF_peg_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_peg_ps_spec.npy
YAF_perch_ps,ps,0,data\processed\tess\features\YAF_perch_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_perch_ps_spec.npy
YAF_phone_ps,ps,0,data\processed\tess\features\YAF_phone_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_phone_ps_spec.npy
YAF_pick_ps,ps,0,data\processed\tess\features\YAF_pick_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_pick_ps_spec.npy
YAF_pike_ps,ps,0,data\processed\tess\features\YAF_pike_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_pike_ps_spec.npy
YAF_pole_ps,ps,0,data\processed\tess\features\YAF_pole_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_pole_ps_spec.npy
YAF_pool_ps,ps,0,data\processed\tess\features\YAF_pool_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_pool_ps_spec.npy
YAF_puff_ps,ps,0,data\processed\tess\features\YAF_puff_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_puff_ps_spec.npy
YAF_rag_ps,ps,0,data\processed\tess\features\YAF_rag_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_rag_ps_spec.npy
YAF_raid_ps,ps,0,data\processed\tess\features\YAF_raid_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_raid_ps_spec.npy
YAF_rain_ps,ps,0,data\processed\tess\features\YAF_rain_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_rain_ps_spec.npy
YAF_raise_ps,ps,0,data\processed\tess\features\YAF_raise_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_raise_ps_spec.npy
YAF_rat_ps,ps,0,data\processed\tess\features\YAF_rat_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_rat_ps_spec.npy
YAF_reach_ps,ps,0,data\processed\tess\features\YAF_reach_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_reach_ps_spec.npy
YAF_read_ps,ps,0,data\processed\tess\features\YAF_read_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_read_ps_spec.npy
YAF_red_ps,ps,0,data\processed\tess\features\YAF_red_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_red_ps_spec.npy
YAF_ring_ps,ps,0,data\processed\tess\features\YAF_ring_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_ring_ps_spec.npy
YAF_ripe_ps,ps,0,data\processed\tess\features\YAF_ripe_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_ripe_ps_spec.npy
YAF_road_ps,ps,0,data\processed\tess\features\YAF_road_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_road_ps_spec.npy
YAF_room_ps,ps,0,data\processed\tess\features\YAF_room_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_room_ps_spec.npy
YAF_rose_ps,ps,0,data\processed\tess\features\YAF_rose_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_rose_ps_spec.npy
YAF_rot_ps,ps,0,data\processed\tess\features\YAF_rot_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_rot_ps_spec.npy
YAF_rough_ps,ps,0,data\processed\tess\features\YAF_rough_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_rough_ps_spec.npy
YAF_rush_ps,ps,0,data\processed\tess\features\YAF_rush_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_rush_ps_spec.npy
YAF_said_ps,ps,0,data\processed\tess\features\YAF_said_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_said_ps_spec.npy
YAF_sail_ps,ps,0,data\processed\tess\features\YAF_sail_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_sail_ps_spec.npy
YAF_search_ps,ps,0,data\processed\tess\features\YAF_search_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_search_ps_spec.npy
YAF_seize_ps,ps,0,data\processed\tess\features\YAF_seize_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_seize_ps_spec.npy
YAF_sell_ps,ps,0,data\processed\tess\features\YAF_sell_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_sell_ps_spec.npy
YAF_shack_ps,ps,0,data\processed\tess\features\YAF_shack_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_shack_ps_spec.npy
YAF_shall_ps,ps,0,data\processed\tess\features\YAF_shall_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_shall_ps_spec.npy
YAF_shawl_ps,ps,0,data\processed\tess\features\YAF_shawl_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_shawl_ps_spec.npy
YAF_sheep_ps,ps,0,data\processed\tess\features\YAF_sheep_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_sheep_ps_spec.npy
YAF_shirt_ps,ps,0,data\processed\tess\features\YAF_shirt_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_shirt_ps_spec.npy
YAF_should_ps,ps,0,data\processed\tess\features\YAF_should_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_should_ps_spec.npy
YAF_shout_ps,ps,0,data\processed\tess\features\YAF_shout_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_shout_ps_spec.npy
YAF_size_ps,ps,0,data\processed\tess\features\YAF_size_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_size_ps_spec.npy
YAF_soap_ps,ps,0,data\processed\tess\features\YAF_soap_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_soap_ps_spec.npy
YAF_soup_ps,ps,0,data\processed\tess\features\YAF_soup_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_soup_ps_spec.npy
YAF_sour_ps,ps,0,data\processed\tess\features\YAF_sour_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_sour_ps_spec.npy
YAF_south_ps,ps,0,data\processed\tess\features\YAF_south_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_south_ps_spec.npy
YAF_sub_ps,ps,0,data\processed\tess\features\YAF_sub_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_sub_ps_spec.npy
YAF_such_ps,ps,0,data\processed\tess\features\YAF_such_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_such_ps_spec.npy
YAF_sure_ps,ps,0,data\processed\tess\features\YAF_sure_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_sure_ps_spec.npy
YAF_take_ps,ps,0,data\processed\tess\features\YAF_take_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_take_ps_spec.npy
YAF_talk_ps,ps,0,data\processed\tess\features\YAF_talk_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_talk_ps_spec.npy
YAF_tape_ps,ps,0,data\processed\tess\features\YAF_tape_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_tape_ps_spec.npy
YAF_team_ps,ps,0,data\processed\tess\features\YAF_team_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_team_ps_spec.npy
YAF_tell_ps,ps,0,data\processed\tess\features\YAF_tell_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_tell_ps_spec.npy
YAF_thin_ps,ps,0,data\processed\tess\features\YAF_thin_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_thin_ps_spec.npy
YAF_third_ps,ps,0,data\processed\tess\features\YAF_third_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_third_ps_spec.npy
YAF_thought_ps,ps,0,data\processed\tess\features\YAF_thought_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_thought_ps_spec.npy
YAF_thumb_ps,ps,0,data\processed\tess\features\YAF_thumb_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_thumb_ps_spec.npy
YAF_time_ps,ps,0,data\processed\tess\features\YAF_time_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_time_ps_spec.npy
YAF_tip_ps,ps,0,data\processed\tess\features\YAF_tip_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_tip_ps_spec.npy
YAF_tire_ps,ps,0,data\processed\tess\features\YAF_tire_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_tire_ps_spec.npy
YAF_ton_ps,ps,0,data\processed\tess\features\YAF_ton_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_ton_ps_spec.npy
YAF_tool_ps,ps,0,data\processed\tess\features\YAF_tool_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_tool_ps_spec.npy
YAF_tough_ps,ps,0,data\processed\tess\features\YAF_tough_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_tough_ps_spec.npy
YAF_turn_ps,ps,0,data\processed\tess\features\YAF_turn_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_turn_ps_spec.npy
YAF_vine_ps,ps,0,data\processed\tess\features\YAF_vine_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_vine_ps_spec.npy
YAF_voice_ps,ps,0,data\processed\tess\features\YAF_voice_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_voice_ps_spec.npy
YAF_void_ps,ps,0,data\processed\tess\features\YAF_void_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_void_ps_spec.npy
YAF_vote_ps,ps,0,data\processed\tess\features\YAF_vote_ps_mfcc.npy,data\processed\tess\spectrograms\YAF_vote_ps_spec.npy
